batch_index,seed,products_final,mode,num_enzymes,gox_count,hrp_count,num_substrate,dt,total_time
31,39829,4934.99999999978,bulk,20,10,10,9000,0.0015,50
32,145717,4663.99999999982,bulk,20,10,10,9000,0.0015,50
33,845159,4332.9999999999,bulk,20,10,10,9000,0.0015,50
34,904024,4537.99999999985,bulk,20,10,10,9000,0.0015,50
35,456442,4917.99999999979,bulk,20,10,10,9000,0.0015,50
36,377460,3987.99999999997,bulk,20,10,10,9000,0.0015,50
37,616290,3940.99999999996,bulk,20,10,10,9000,0.0015,50
38,270026,4529.99999999986,bulk,20,10,10,9000,0.0015,50
39,907395,4707.99999999981,bulk,20,10,10,9000,0.0015,50
40,917730,4548.99999999983,bulk,20,10,10,9000,0.0015,50
41,761799,4169.99999999993,bulk,20,10,10,9000,0.0015,50
42,807596,4424.99999999987,bulk,20,10,10,9000,0.0015,50
43,717464,4772.9999999998,bulk,20,10,10,9000,0.0015,50
44,703380,3521.00000000005,bulk,20,10,10,9000,0.0015,50
45,588577,4136.99999999992,bulk,20,10,10,9000,0.0015,50
46,565475,3901.99999999998,bulk,20,10,10,9000,0.0015,50
47,677403,4281.9999999999,bulk,20,10,10,9000,0.0015,50
48,742019,4128.99999999994,bulk,20,10,10,9000,0.0015,50
49,265250,3663.00000000002,bulk,20,10,10,9000,0.0015,50
50,880872,4264.9999999999,bulk,20,10,10,9000,0.0015,50
51,951114,4490.99999999987,bulk,20,10,10,9000,0.0015,50
52,240153,4351.99999999989,bulk,20,10,10,9000,0.0015,50
53,874406,4251.99999999991,bulk,20,10,10,9000,0.0015,50
54,825844,4531.99999999986,bulk,20,10,10,9000,0.0015,50
55,164988,3819.99999999999,bulk,20,10,10,9000,0.0015,50
56,324517,4795.9999999998,bulk,20,10,10,9000,0.0015,50
57,11431,4335.9999999999,bulk,20,10,10,9000,0.0015,50
58,600981,4176.99999999992,bulk,20,10,10,9000,0.0015,50
59,375558,4080.99999999994,bulk,20,10,10,9000,0.0015,50
60,510588,4831.99999999979,bulk,20,10,10,9000,0.0015,50
61,372570,4490.99999999986,bulk,20,10,10,9000,0.0015,50
62,79492,4360.99999999988,bulk,20,10,10,9000,0.0015,50
63,808428,3738.00000000001,bulk,20,10,10,9000,0.0015,50
64,66657,4211.99999999991,bulk,20,10,10,9000,0.0015,50
65,369218,4246.99999999992,bulk,20,10,10,9000,0.0015,50
66,821476,4763.99999999982,bulk,20,10,10,9000,0.0015,50
67,150459,4535.99999999985,bulk,20,10,10,9000,0.0015,50
68,842701,4326.99999999988,bulk,20,10,10,9000,0.0015,50
69,694541,4268.99999999991,bulk,20,10,10,9000,0.0015,50
70,572159,4716.99999999982,bulk,20,10,10,9000,0.0015,50
71,818614,4036.99999999996,bulk,20,10,10,9000,0.0015,50
72,501302,3440.00000000006,bulk,20,10,10,9000,0.0015,50
73,862249,4008.99999999995,bulk,20,10,10,9000,0.0015,50
74,823774,4538.99999999985,bulk,20,10,10,9000,0.0015,50
75,678811,4000.99999999996,bulk,20,10,10,9000,0.0015,50
76,559326,4150.99999999993,bulk,20,10,10,9000,0.0015,50
77,50315,4733.99999999982,bulk,20,10,10,9000,0.0015,50
78,744654,3602.00000000003,bulk,20,10,10,9000,0.0015,50
79,803092,4268.9999999999,bulk,20,10,10,9000,0.0015,50
80,704565,4230.99999999992,bulk,20,10,10,9000,0.0015,50
81,991843,4332.99999999989,bulk,20,10,10,9000,0.0015,50
82,611342,4108.99999999992,bulk,20,10,10,9000,0.0015,50
83,400033,4151.99999999992,bulk,20,10,10,9000,0.0015,50
84,141093,4255.99999999992,bulk,20,10,10,9000,0.0015,50
85,983226,4376.99999999988,bulk,20,10,10,9000,0.0015,50
86,791460,4766.9999999998,bulk,20,10,10,9000,0.0015,50
87,457505,3702.00000000001,bulk,20,10,10,9000,0.0015,50
88,691846,3234.00000000011,bulk,20,10,10,9000,0.0015,50
89,570098,4601.99999999985,bulk,20,10,10,9000,0.0015,50
90,437200,4166.99999999993,bulk,20,10,10,9000,0.0015,50
91,167772,4769.99999999981,bulk,20,10,10,9000,0.0015,50
92,563632,4291.9999999999,bulk,20,10,10,9000,0.0015,50
93,116732,4171.99999999993,bulk,20,10,10,9000,0.0015,50
94,735435,4591.99999999985,bulk,20,10,10,9000,0.0015,50
95,351609,4036.99999999995,bulk,20,10,10,9000,0.0015,50
96,709701,4544.99999999986,bulk,20,10,10,9000,0.0015,50
97,743761,3903.99999999997,bulk,20,10,10,9000,0.0015,50
98,562091,4071.99999999994,bulk,20,10,10,9000,0.0015,50
99,253954,4396.99999999987,bulk,20,10,10,9000,0.0015,50
100,553249,3745.00000000001,bulk,20,10,10,9000,0.0015,50
101,168851,4471.99999999987,bulk,20,10,10,9000,0.0015,50
102,72879,3679.00000000002,bulk,20,10,10,9000,0.0015,50
103,942849,4213.99999999991,bulk,20,10,10,9000,0.0015,50
104,205608,4456.99999999986,bulk,20,10,10,9000,0.0015,50
105,331887,5008.99999999976,bulk,20,10,10,9000,0.0015,50
106,400577,4878.99999999979,bulk,20,10,10,9000,0.0015,50
107,541597,4756.99999999982,bulk,20,10,10,9000,0.0015,50
108,802948,4469.99999999986,bulk,20,10,10,9000,0.0015,50
109,502375,4429.99999999988,bulk,20,10,10,9000,0.0015,50
110,202148,4630.99999999985,bulk,20,10,10,9000,0.0015,50
111,822108,4216.99999999991,bulk,20,10,10,9000,0.0015,50
112,475255,3228.0000000001,bulk,20,10,10,9000,0.0015,50
113,984605,4273.9999999999,bulk,20,10,10,9000,0.0015,50
114,559025,4610.99999999985,bulk,20,10,10,9000,0.0015,50
115,203428,4530.99999999986,bulk,20,10,10,9000,0.0015,50
116,529096,4498.99999999986,bulk,20,10,10,9000,0.0015,50
117,83133,4371.99999999988,bulk,20,10,10,9000,0.0015,50
118,917185,4070.99999999995,bulk,20,10,10,9000,0.0015,50
119,764556,3804.99999999999,bulk,20,10,10,9000,0.0015,50
120,19482,4591.99999999985,bulk,20,10,10,9000,0.0015,50
121,503896,4419.99999999987,bulk,20,10,10,9000,0.0015,50
122,116020,4061.99999999993,bulk,20,10,10,9000,0.0015,50
123,562888,4322.9999999999,bulk,20,10,10,9000,0.0015,50
124,394075,4017.99999999995,bulk,20,10,10,9000,0.0015,50
125,174109,3386.00000000008,bulk,20,10,10,9000,0.0015,50
126,512589,4822.9999999998,bulk,20,10,10,9000,0.0015,50
127,703665,3466.00000000005,bulk,20,10,10,9000,0.0015,50
128,408991,4086.99999999994,bulk,20,10,10,9000,0.0015,50
129,97602,4242.9999999999,bulk,20,10,10,9000,0.0015,50
130,473975,4126.99999999994,bulk,20,10,10,9000,0.0015,50
131,319722,4062.99999999995,bulk,20,10,10,9000,0.0015,50
132,561640,4282.99999999989,bulk,20,10,10,9000,0.0015,50
133,868841,4805.9999999998,bulk,20,10,10,9000,0.0015,50
134,68812,4316.9999999999,bulk,20,10,10,9000,0.0015,50
135,55907,4444.99999999987,bulk,20,10,10,9000,0.0015,50
136,672270,4630.99999999983,bulk,20,10,10,9000,0.0015,50
137,312929,4684.99999999981,bulk,20,10,10,9000,0.0015,50
138,897301,3936.99999999996,bulk,20,10,10,9000,0.0015,50
139,732320,4623.99999999984,bulk,20,10,10,9000,0.0015,50
140,880344,3564.00000000003,bulk,20,10,10,9000,0.0015,50
141,679112,4197.99999999991,bulk,20,10,10,9000,0.0015,50
142,402573,4588.99999999985,bulk,20,10,10,9000,0.0015,50
143,327086,4365.99999999989,bulk,20,10,10,9000,0.0015,50
144,927181,3948.99999999996,bulk,20,10,10,9000,0.0015,50
145,483601,4211.99999999991,bulk,20,10,10,9000,0.0015,50
146,780742,4389.99999999989,bulk,20,10,10,9000,0.0015,50
147,272859,4828.9999999998,bulk,20,10,10,9000,0.0015,50
148,967113,4351.9999999999,bulk,20,10,10,9000,0.0015,50
149,908377,4611.99999999985,bulk,20,10,10,9000,0.0015,50
150,947191,4550.99999999986,bulk,20,10,10,9000,0.0015,50
151,282890,4823.99999999979,bulk,20,10,10,9000,0.0015,50
152,815126,4315.99999999989,bulk,20,10,10,9000,0.0015,50
153,951063,4562.99999999985,bulk,20,10,10,9000,0.0015,50
154,439095,4115.99999999993,bulk,20,10,10,9000,0.0015,50
155,522056,3414.00000000007,bulk,20,10,10,9000,0.0015,50
156,723531,4436.99999999986,bulk,20,10,10,9000,0.0015,50
157,633616,4521.99999999985,bulk,20,10,10,9000,0.0015,50
158,424910,4623.99999999984,bulk,20,10,10,9000,0.0015,50
159,615060,4269.99999999989,bulk,20,10,10,9000,0.0015,50
160,656901,3694.00000000001,bulk,20,10,10,9000,0.0015,50
161,505704,4016.99999999996,bulk,20,10,10,9000,0.0015,50
162,880942,4563.99999999985,bulk,20,10,10,9000,0.0015,50
163,598783,4118.99999999993,bulk,20,10,10,9000,0.0015,50
164,473651,4560.99999999984,bulk,20,10,10,9000,0.0015,50
165,984505,3981.99999999997,bulk,20,10,10,9000,0.0015,50
166,390923,4409.99999999988,bulk,20,10,10,9000,0.0015,50
167,543507,4550.99999999985,bulk,20,10,10,9000,0.0015,50
168,266015,4459.99999999987,bulk,20,10,10,9000,0.0015,50
169,219151,4670.99999999983,bulk,20,10,10,9000,0.0015,50
170,739416,3892.99999999997,bulk,20,10,10,9000,0.0015,50
171,454925,4185.99999999991,bulk,20,10,10,9000,0.0015,50
172,954512,3744,bulk,20,10,10,9000,0.0015,50
173,720637,3605.00000000005,bulk,20,10,10,9000,0.0015,50
174,52169,4299.99999999989,bulk,20,10,10,9000,0.0015,50
175,889820,4478.99999999986,bulk,20,10,10,9000,0.0015,50
176,716683,4629.99999999983,bulk,20,10,10,9000,0.0015,50
177,754975,4176.99999999992,bulk,20,10,10,9000,0.0015,50
178,564388,4564.99999999984,bulk,20,10,10,9000,0.0015,50
179,59782,4815.99999999981,bulk,20,10,10,9000,0.0015,50
180,361480,4691.99999999982,bulk,20,10,10,9000,0.0015,50
181,318751,4782.99999999981,bulk,20,10,10,9000,0.0015,50
182,909489,4425.99999999987,bulk,20,10,10,9000,0.0015,50
183,704831,4245.99999999991,bulk,20,10,10,9000,0.0015,50
184,547289,3967.99999999996,bulk,20,10,10,9000,0.0015,50
185,679370,4204.99999999992,bulk,20,10,10,9000,0.0015,50
186,371091,4721.99999999981,bulk,20,10,10,9000,0.0015,50
187,390400,4393.99999999989,bulk,20,10,10,9000,0.0015,50
188,302772,4166.99999999993,bulk,20,10,10,9000,0.0015,50
189,388456,4374.99999999988,bulk,20,10,10,9000,0.0015,50
190,583420,4582.99999999985,bulk,20,10,10,9000,0.0015,50
191,138578,4573.99999999985,bulk,20,10,10,9000,0.0015,50
192,439134,4434.99999999986,bulk,20,10,10,9000,0.0015,50
193,137954,3979.99999999995,bulk,20,10,10,9000,0.0015,50
194,990089,3759.00000000001,bulk,20,10,10,9000,0.0015,50
195,996515,4599.99999999984,bulk,20,10,10,9000,0.0015,50
196,422036,4368.99999999989,bulk,20,10,10,9000,0.0015,50
197,721535,4584.99999999984,bulk,20,10,10,9000,0.0015,50
198,975882,4541.99999999985,bulk,20,10,10,9000,0.0015,50
199,959950,4434.99999999986,bulk,20,10,10,9000,0.0015,50
200,670990,4891.99999999979,bulk,20,10,10,9000,0.0015,50
